Round,Avg Accuracy,Std Accuracy
0,0.1040,0.0056
1,0.0952,0.0071
2,0.1098,0.0079
3,0.1834,0.0095
4,0.2124,0.0056
5,0.2353,0.0050
6,0.2539,0.0008
7,0.2616,0.0028
8,0.2698,0.0043
9,0.2683,0.0067
10,0.2766,0.0040
11,0.2713,0.0066
12,0.2758,0.0037
13,0.2726,0.0092
14,0.2734,0.0033
15,0.2711,0.0096
16,0.2747,0.0023
17,0.2684,0.0100
18,0.2773,0.0034
19,0.2690,0.0150
20,0.2793,0.0032
21,0.2645,0.0170
22,0.2790,0.0047
23,0.2643,0.0196
24,0.2813,0.0052
25,0.2693,0.0185
26,0.2809,0.0063
27,0.2705,0.0151
28,0.2782,0.0106
29,0.2666,0.0126
30,0.2789,0.0121
31,0.2708,0.0082
32,0.2765,0.0145
33,0.2723,0.0115
34,0.2778,0.0108
35,0.2721,0.0122
36,0.2762,0.0111
37,0.2716,0.0107
38,0.2742,0.0105
39,0.2723,0.0067
40,0.2751,0.0085
41,0.2720,0.0104
42,0.2756,0.0070
43,0.2743,0.0096
44,0.2776,0.0079
45,0.2746,0.0091
46,0.2781,0.0094
47,0.2726,0.0100
48,0.2790,0.0126
49,0.2716,0.0100
50,0.2815,0.0120
