Round,Accuracy
0,0.0906
1,0.1003
2,0.1175
3,0.2916
4,0.373
5,0.4027
6,0.4516
7,0.4673
8,0.4611
9,0.5026
10,0.518
11,0.5341
12,0.547
13,0.5532
14,0.5232
15,0.5428
16,0.5682
17,0.5801
18,0.5749
19,0.5836
20,0.5867
21,0.5906
22,0.5948
23,0.5979
24,0.6034
25,0.6143
26,0.6224
27,0.5811
28,0.6055
29,0.6052
30,0.6158
31,0.5875
32,0.6148
33,0.6263
34,0.6359
35,0.6334
36,0.6315
37,0.6301
38,0.6401
39,0.6467
40,0.6509
41,0.6451
42,0.6511
43,0.6543
44,0.6497
45,0.6476
46,0.6549
47,0.6445
48,0.652
49,0.6559
50,0.6557
