Round,Accuracy
0,0.1006
1,0.7201
2,0.7572
3,0.7834
4,0.7986
5,0.812
6,0.8167
7,0.8245
8,0.8251
9,0.8267
10,0.832
11,0.8328
12,0.8318
13,0.8349
14,0.8336
15,0.8371
16,0.8403
17,0.8389
18,0.8458
19,0.8437
20,0.8458
21,0.8425
22,0.8463
23,0.8427
24,0.8426
25,0.8468
26,0.8467
27,0.8427
28,0.8447
29,0.8431
30,0.8471
31,0.8471
32,0.8457
33,0.8466
34,0.8455
35,0.8451
36,0.8449
37,0.8462
38,0.8463
39,0.8453
40,0.8455
41,0.8443
42,0.8444
43,0.844
44,0.8468
45,0.8451
46,0.8454
47,0.8458
48,0.8421
49,0.8437
50,0.8453
