Round,Accuracy
0,0.0927
1,0.1318
2,0.1644
3,0.1684
4,0.1984
5,0.2082
6,0.1891
7,0.1893
8,0.2053
9,0.183
10,0.1477
11,0.1496
12,0.1751
13,0.1872
14,0.1855
15,0.189
16,0.2
17,0.2178
18,0.2026
19,0.1868
20,0.2028
21,0.2092
22,0.2233
23,0.2208
24,0.2176
25,0.2213
26,0.2447
27,0.2466
28,0.2459
29,0.2171
30,0.2293
31,0.2733
32,0.2298
33,0.2059
34,0.2323
35,0.2494
36,0.2823
37,0.2781
38,0.2598
39,0.2661
40,0.2714
41,0.2843
42,0.3078
43,0.2976
44,0.3005
45,0.3232
46,0.3113
47,0.2869
48,0.2645
49,0.2879
50,0.3252
