Round,Accuracy
0,0.0981
1,0.5846
2,0.8143
3,0.9582
4,0.9755
5,0.9752
6,0.9813
7,0.9809
8,0.9825
9,0.9825
10,0.985
11,0.9848
12,0.9855
13,0.9849
14,0.9852
15,0.9852
16,0.9857
17,0.9849
18,0.9857
19,0.985
20,0.9852
21,0.9853
22,0.9853
23,0.9856
24,0.9854
25,0.986
26,0.9854
27,0.9854
28,0.9853
29,0.9861
30,0.986
31,0.9867
32,0.9868
33,0.9869
34,0.9861
35,0.9693
36,0.9822
37,0.9862
38,0.9862
39,0.9865
40,0.9864
41,0.9872
42,0.9864
43,0.9869
44,0.9868
45,0.9874
46,0.9842
47,0.9863
48,0.987
49,0.9874
50,0.9874
