Round,Accuracy
0,0.0959
1,0.6955
2,0.8633
3,0.9582
4,0.9741
5,0.9769
6,0.9814
7,0.9835
8,0.9849
9,0.985
10,0.986
11,0.9863
12,0.9871
13,0.9869
14,0.9885
15,0.9877
16,0.9878
17,0.9878
18,0.9888
19,0.9883
20,0.9891
21,0.9886
22,0.989
23,0.9884
24,0.989
25,0.988
26,0.9888
27,0.9876
28,0.9891
29,0.9883
30,0.9887
31,0.9878
32,0.9882
33,0.9878
34,0.9884
35,0.9879
36,0.9885
37,0.9885
38,0.9883
39,0.9874
40,0.9879
41,0.9878
42,0.9887
43,0.9883
44,0.9884
45,0.9884
46,0.9887
47,0.9817
48,0.986
49,0.9858
50,0.9871
