Round,Accuracy
0,0.1009
1,0.7801
2,0.8684
3,0.8784
4,0.8833
5,0.8846
6,0.8859
7,0.8855
8,0.8877
9,0.8864
10,0.8887
11,0.8888
12,0.8905
13,0.8884
14,0.8894
15,0.8894
16,0.8881
17,0.8894
18,0.8905
19,0.8895
20,0.8876
21,0.8887
22,0.8892
23,0.8897
24,0.8884
25,0.8873
26,0.8871
27,0.8886
28,0.8866
29,0.8881
30,0.8866
31,0.8872
32,0.8881
33,0.887
34,0.8877
35,0.8868
36,0.887
37,0.8875
38,0.8885
39,0.889
40,0.8892
41,0.8901
42,0.8899
43,0.8881
44,0.8882
45,0.8871
46,0.888
47,0.891
48,0.8898
49,0.889
50,0.8873
