Round,Accuracy
0,0.1
1,0.7052
2,0.8258
3,0.8566
4,0.8678
5,0.8725
6,0.8792
7,0.8813
8,0.8863
9,0.8876
10,0.8888
11,0.8888
12,0.8883
13,0.8899
14,0.8873
15,0.8897
16,0.8895
17,0.8888
18,0.8891
19,0.8898
20,0.8889
21,0.8886
22,0.8886
23,0.8884
24,0.8885
25,0.8902
26,0.8897
27,0.8897
28,0.8897
29,0.8899
30,0.8906
31,0.8897
32,0.8891
33,0.8902
34,0.889
35,0.8889
36,0.8885
37,0.8888
38,0.8885
39,0.8884
40,0.8888
41,0.888
42,0.8883
43,0.8873
44,0.8888
45,0.8888
46,0.8872
47,0.8879
48,0.8875
49,0.888
50,0.8883
