Round,Accuracy
0,0.0759
1,0.2832
2,0.6825
3,0.6692
4,0.6763
5,0.6724
6,0.6795
7,0.7047
8,0.6808
9,0.6809
10,0.6831
11,0.6847
12,0.6679
13,0.6757
14,0.6776
15,0.6627
16,0.6703
17,0.6839
18,0.6751
19,0.6584
20,0.6613
21,0.6862
22,0.6708
23,0.6569
24,0.6549
25,0.6524
26,0.6559
27,0.6454
28,0.6222
29,0.6267
30,0.6313
31,0.6048
32,0.5877
33,0.5991
34,0.6084
35,0.6091
36,0.6135
37,0.6231
38,0.5922
39,0.6087
40,0.5896
41,0.629
42,0.6043
43,0.5731
44,0.6055
45,0.5859
46,0.5866
47,0.5975
48,0.6077
49,0.5981
50,0.6009
