Round,Accuracy
0,0.1037
1,0.2688
2,0.4974
3,0.7214
4,0.7914
5,0.8376
6,0.8859
7,0.9225
8,0.9504
9,0.9605
10,0.9644
11,0.9663
12,0.9681
13,0.9668
14,0.967
15,0.9669
16,0.9694
17,0.9726
18,0.9739
19,0.9758
20,0.9777
21,0.9804
22,0.9803
23,0.9801
24,0.9794
25,0.981
26,0.9839
27,0.9842
28,0.9844
29,0.9836
30,0.9862
31,0.9856
32,0.9849
33,0.9845
34,0.9861
35,0.9873
36,0.9873
37,0.9878
38,0.9875
39,0.986
40,0.9859
41,0.9859
42,0.9873
43,0.9864
44,0.9858
45,0.9862
46,0.9879
47,0.9881
48,0.988
49,0.9872
50,0.9875
