Round,Accuracy
0,0.0933
1,0.1784
2,0.4859
3,0.6257
4,0.7503
5,0.8612
6,0.9063
7,0.9292
8,0.9433
9,0.9564
10,0.9602
11,0.9626
12,0.9643
13,0.9635
14,0.9603
15,0.9609
16,0.9659
17,0.9677
18,0.9707
19,0.9727
20,0.9752
21,0.9768
22,0.9771
23,0.9795
24,0.9802
25,0.9813
26,0.9823
27,0.9822
28,0.9825
29,0.9828
30,0.9835
31,0.984
32,0.9842
33,0.9832
34,0.9834
35,0.9839
36,0.9837
37,0.984
38,0.9846
39,0.9849
40,0.9848
41,0.9852
42,0.9845
43,0.9841
44,0.9839
45,0.9845
46,0.9854
47,0.9855
48,0.9859
49,0.9862
50,0.9862
