Round,Accuracy
0,0.1
1,0.1225
2,0.1057
3,0.094
4,0.1281
5,0.1977
6,0.2274
7,0.2502
8,0.242
9,0.2096
10,0.1997
11,0.2069
12,0.2143
13,0.2277
14,0.2288
15,0.2256
16,0.225
17,0.2297
18,0.241
19,0.2401
20,0.2267
21,0.2137
22,0.205
23,0.2107
24,0.2142
25,0.2218
26,0.2273
27,0.2258
28,0.2285
29,0.2307
30,0.2181
31,0.2166
32,0.2235
33,0.2286
34,0.2349
35,0.2398
36,0.2363
37,0.2293
38,0.2262
39,0.2286
40,0.2368
41,0.2387
42,0.2321
43,0.228
44,0.2166
45,0.1863
46,0.1763
47,0.1963
48,0.2167
49,0.231
50,0.2264
