Round,Accuracy
0,0.1035
1,0.1393
2,0.343
3,0.4264
4,0.4744
5,0.4947
6,0.5188
7,0.5275
8,0.5382
9,0.542
10,0.5499
11,0.548
12,0.5618
13,0.5623
14,0.5599
15,0.5815
16,0.5885
17,0.5822
18,0.5895
19,0.5932
20,0.5937
21,0.5915
22,0.6091
23,0.6075
24,0.6022
25,0.6021
26,0.5773
27,0.6169
28,0.6167
29,0.6224
30,0.6188
31,0.6139
32,0.617
33,0.6149
34,0.6216
35,0.6263
36,0.6219
37,0.6265
38,0.6306
39,0.6299
40,0.6257
41,0.6167
42,0.6219
43,0.5462
44,0.6304
45,0.6284
46,0.6321
47,0.6342
48,0.6307
49,0.6366
50,0.6375
