Round,Accuracy
0,0.0999
1,0.111
2,0.3364
3,0.4616
4,0.4833
5,0.5225
6,0.5301
7,0.5432
8,0.5567
9,0.553
10,0.5767
11,0.5792
12,0.5767
13,0.599
14,0.5994
15,0.6063
16,0.5975
17,0.6021
18,0.6033
19,0.5564
20,0.6112
21,0.6075
22,0.6102
23,0.6168
24,0.6135
25,0.6155
26,0.5988
27,0.6246
28,0.6229
29,0.6161
30,0.6261
31,0.6196
32,0.6243
33,0.624
34,0.635
35,0.6352
36,0.629
37,0.631
38,0.6296
39,0.6222
40,0.6322
41,0.6323
42,0.6223
43,0.6262
44,0.6276
45,0.4623
46,0.621
47,0.6291
48,0.6165
49,0.6185
50,0.6242
