Round,Accuracy
0,0.0499
1,0.9732
2,0.9828
3,0.9855
4,0.9879
5,0.9886
6,0.9888
7,0.9898
8,0.9901
9,0.9905
10,0.9904
11,0.9904
12,0.9909
13,0.9909
14,0.9912
15,0.9906
16,0.9908
17,0.9907
18,0.9907
19,0.9906
20,0.9905
21,0.9907
22,0.9908
23,0.9902
24,0.9907
25,0.9907
26,0.991
27,0.9906
28,0.991
29,0.9908
30,0.9906
31,0.991
32,0.9906
33,0.9903
34,0.9908
35,0.9907
36,0.9906
37,0.9903
38,0.9904
39,0.9908
40,0.9908
41,0.9908
42,0.9907
43,0.9905
44,0.9906
45,0.991
46,0.9905
47,0.9906
48,0.991
49,0.9911
50,0.9909
