Round,Accuracy
0,0.1169
1,0.9763
2,0.9855
3,0.9868
4,0.9882
5,0.9881
6,0.9891
7,0.9893
8,0.9894
9,0.9894
10,0.9894
11,0.9895
12,0.99
13,0.99
14,0.9904
15,0.9904
16,0.9906
17,0.9905
18,0.9906
19,0.9909
20,0.9909
21,0.9906
22,0.9911
23,0.9914
24,0.9911
25,0.9911
26,0.9916
27,0.9908
28,0.991
29,0.9908
30,0.991
31,0.9909
32,0.9909
33,0.9913
34,0.9911
35,0.9904
36,0.9909
37,0.9913
38,0.991
39,0.9914
40,0.9911
41,0.9911
42,0.9913
43,0.9913
44,0.9914
45,0.991
46,0.9905
47,0.9909
48,0.991
49,0.9911
50,0.9909
