Round,Accuracy
0,0.2351
1,0.7649
2,0.7649
3,0.7649
4,0.7691
5,0.7698
6,0.7915
7,0.7901
8,0.8297
9,0.7745
10,0.6946
11,0.7649
12,0.3562
13,0.7649
14,0.7781
15,0.7754
16,0.8326
17,0.8004
18,0.8426
19,0.8013
20,0.8434
21,0.7809
22,0.7318
23,0.7691
24,0.6332
25,0.7691
26,0.8469
27,0.7769
28,0.8486
29,0.7872
30,0.8506
31,0.7841
32,0.8242
33,0.7714
34,0.7153
35,0.7691
36,0.733
37,0.7691
38,0.8477
39,0.7783
40,0.8508
41,0.7827
42,0.8509
43,0.7821
44,0.8052
45,0.7706
46,0.7355
47,0.7691
48,0.7631
49,0.7691
50,0.8439
