Round,Accuracy
0,0.1107
1,0.1959
2,0.5736
3,0.7315
4,0.7878
5,0.8159
6,0.8383
7,0.8423
8,0.8512
9,0.8546
10,0.8566
11,0.8548
12,0.8597
13,0.8566
14,0.8591
15,0.863
16,0.8611
17,0.8633
18,0.8635
19,0.8647
20,0.8667
21,0.8648
22,0.8585
23,0.8662
24,0.8663
25,0.8653
26,0.8663
27,0.8657
28,0.867
29,0.867
30,0.8692
31,0.868
32,0.8674
33,0.8687
34,0.8679
35,0.8667
36,0.8662
37,0.868
38,0.8661
39,0.8654
40,0.8679
41,0.8669
42,0.8669
43,0.8668
44,0.8671
45,0.8658
46,0.8675
47,0.866
48,0.866
49,0.8674
50,0.8662
