Round,Accuracy
0,0.4822
1,0.488
2,0.4892
3,0.5308
4,0.3054
5,0.5333
6,0.2323
7,0.548
8,0.2794
9,0.5505
10,0.3441
11,0.4845
12,0.3299
13,0.5305
14,0.3944
15,0.5269
16,0.4116
17,0.5024
18,0.4159
19,0.5249
20,0.412
21,0.5204
22,0.42
23,0.4983
24,0.4381
25,0.5103
26,0.408
27,0.5241
28,0.417
29,0.5267
30,0.3927
31,0.5318
32,0.36
33,0.5424
34,0.3503
35,0.5406
36,0.3415
37,0.5357
38,0.3701
39,0.5445
40,0.3699
41,0.5398
42,0.3258
43,0.5391
44,0.3009
45,0.5331
46,0.3434
47,0.54
48,0.346
49,0.5398
50,0.3258
