Round,Accuracy
0,0.0
1,0.4822
2,0.1028
3,0.4822
4,0.1449
5,0.4822
6,0.152
7,0.4822
8,0.1449
9,0.4822
10,0.1325
11,0.4953
12,0.1456
13,0.5148
14,0.1449
15,0.4822
16,0.1482
17,0.4822
18,0.3578
19,0.4981
20,0.1609
21,0.52
22,0.1662
23,0.5153
24,0.2329
25,0.5267
26,0.3032
27,0.532
28,0.3404
29,0.5555
30,0.3209
31,0.5525
32,0.3617
33,0.5533
34,0.3675
35,0.5538
36,0.329
37,0.5465
38,0.3095
39,0.5441
40,0.2972
41,0.5443
42,0.3585
43,0.5398
44,0.3716
45,0.5396
46,0.3508
47,0.5159
48,0.3194
49,0.5114
50,0.3411
