Round,Accuracy
0,0.6294
1,0.7649
2,0.7689
3,0.7811
4,0.8041
5,0.8055
6,0.8142
7,0.8139
8,0.8119
9,0.8193
10,0.8147
11,0.828
12,0.8188
13,0.8237
14,0.8291
15,0.8254
16,0.8293
17,0.8294
18,0.8323
19,0.8311
20,0.8336
21,0.8303
22,0.84
23,0.8263
24,0.8512
25,0.8073
26,0.8532
27,0.8009
28,0.8532
29,0.7981
30,0.8524
31,0.7993
32,0.8529
33,0.8007
34,0.8517
35,0.8018
36,0.8509
37,0.8021
38,0.8523
39,0.8032
40,0.8529
41,0.8012
42,0.8514
43,0.8013
44,0.8515
45,0.7987
46,0.8526
47,0.7982
48,0.8518
49,0.7992
50,0.8501
