Round,Accuracy
0,0.0
1,0.4847
2,0.5047
3,0.5359
4,0.5581
5,0.5718
6,0.5794
7,0.5843
8,0.5826
9,0.5923
10,0.589
11,0.5963
12,0.5976
13,0.5953
14,0.5961
15,0.5931
16,0.5938
17,0.5955
18,0.5957
19,0.6037
20,0.5933
21,0.5987
22,0.6006
23,0.5983
24,0.6037
25,0.6013
26,0.6041
27,0.6047
28,0.6002
29,0.6052
30,0.6062
31,0.6026
32,0.6009
33,0.606
34,0.5998
35,0.6052
36,0.6034
37,0.6084
38,0.6103
39,0.6039
40,0.6047
41,0.6015
42,0.6062
43,0.6099
44,0.6028
45,0.5987
46,0.6026
47,0.6062
48,0.6013
49,0.6043
50,0.6009
