Round,Accuracy
0,0.0997
1,0.0956
2,0.1
3,0.1254
4,0.1139
5,0.1
6,0.1027
7,0.1
8,0.1
9,0.1013
10,0.1087
11,0.1019
12,0.1011
13,0.0999
14,0.105
15,0.1002
16,0.0998
17,0.1
18,0.1141
19,0.1015
20,0.1238
21,0.1464
22,0.1479
23,0.1393
24,0.163
25,0.157
26,0.1415
27,0.148
28,0.1664
29,0.1532
30,0.1563
31,0.1157
32,0.1209
33,0.1305
34,0.1729
35,0.1878
36,0.1821
37,0.1764
38,0.1866
39,0.2099
40,0.2049
41,0.1931
42,0.1983
43,0.2102
44,0.196
45,0.1922
46,0.2048
47,0.2107
48,0.2222
49,0.23
50,0.2269
