Round,Accuracy
0,0.1
1,0.1085
2,0.206
3,0.2647
4,0.3062
5,0.322
6,0.3259
7,0.3293
8,0.3336
9,0.3378
10,0.3375
11,0.3359
12,0.3339
13,0.3313
14,0.3286
15,0.3281
16,0.3294
17,0.3332
18,0.3371
19,0.3408
20,0.3441
21,0.3476
22,0.3506
23,0.3529
24,0.3543
25,0.3549
26,0.3545
27,0.3552
28,0.3553
29,0.3557
30,0.3564
31,0.3565
32,0.3569
33,0.3572
34,0.3578
35,0.358
36,0.3576
37,0.3581
38,0.3579
39,0.3577
40,0.3582
41,0.3583
42,0.3596
43,0.359
44,0.3587
45,0.3581
46,0.3576
47,0.3574
48,0.3576
49,0.3566
50,0.3565
