Round,Accuracy
0,0.1
1,0.1041
2,0.1749
3,0.1866
4,0.2082
5,0.2374
6,0.2671
7,0.2921
8,0.3072
9,0.3113
10,0.3141
11,0.3163
12,0.3201
13,0.3242
14,0.3272
15,0.3319
16,0.3361
17,0.3414
18,0.3468
19,0.3499
20,0.3549
21,0.3566
22,0.358
23,0.3576
24,0.3572
25,0.3578
26,0.3588
27,0.3587
28,0.3596
29,0.3584
30,0.3577
31,0.3581
32,0.3578
33,0.3571
34,0.3566
35,0.3562
36,0.3558
37,0.3558
38,0.3552
39,0.3552
40,0.3549
41,0.3549
42,0.3549
43,0.3541
44,0.3533
45,0.3519
46,0.352
47,0.3522
48,0.3526
49,0.3525
50,0.3532
