Round,Accuracy
0,0.1
1,0.1204
2,0.4022
3,0.441
4,0.4947
5,0.564
6,0.6507
7,0.736
8,0.788
9,0.8156
10,0.8295
11,0.8366
12,0.843
13,0.846
14,0.8475
15,0.8499
16,0.8516
17,0.8571
18,0.8614
19,0.8638
20,0.8664
21,0.8678
22,0.8672
23,0.8683
24,0.8701
25,0.8726
26,0.872
27,0.8759
28,0.8783
29,0.8798
30,0.8803
31,0.8799
32,0.8786
33,0.8795
34,0.8793
35,0.881
36,0.8815
37,0.8816
38,0.8829
39,0.8824
40,0.8829
41,0.8835
42,0.8836
43,0.8842
44,0.8845
45,0.8847
46,0.8848
47,0.885
48,0.884
49,0.884
50,0.8845
