Round,Accuracy
0,0.069
1,0.2682
2,0.5147
3,0.6305
4,0.6756
5,0.7072
6,0.7318
7,0.7737
8,0.8091
9,0.8301
10,0.8385
11,0.8378
12,0.8382
13,0.8383
14,0.8408
15,0.8432
16,0.8463
17,0.8513
18,0.8592
19,0.8681
20,0.8733
21,0.8766
22,0.8776
23,0.8788
24,0.8817
25,0.8821
26,0.8823
27,0.883
28,0.8834
29,0.8841
30,0.8847
31,0.8856
32,0.8861
33,0.8874
34,0.8875
35,0.887
36,0.8874
37,0.8874
38,0.8881
39,0.8861
40,0.8863
41,0.8864
42,0.8864
43,0.8862
44,0.8872
45,0.8868
46,0.888
47,0.8879
48,0.8873
49,0.8879
50,0.887
