Round,Accuracy
0,0.0916
1,0.196
2,0.382
3,0.5591
4,0.6992
5,0.7394
6,0.7604
7,0.7725
8,0.7765
9,0.787
10,0.7856
11,0.789
12,0.7856
13,0.7811
14,0.7918
15,0.7989
16,0.8001
17,0.798
18,0.7966
19,0.7994
20,0.7989
21,0.7986
22,0.8027
23,0.803
24,0.8044
25,0.8072
26,0.8067
27,0.8075
28,0.8082
29,0.8042
30,0.8075
31,0.8092
32,0.8029
33,0.8103
34,0.7951
35,0.8075
36,0.8056
37,0.8089
38,0.8084
39,0.8104
40,0.8082
41,0.8013
42,0.7843
43,0.801
44,0.8067
45,0.809
46,0.8104
47,0.8148
48,0.8075
49,0.8024
50,0.8052
