Round,Avg Accuracy,Std Accuracy
0,0.1004,0.0114
1,0.9193,0.0219
2,0.9713,0.0025
3,0.9831,0.0005
4,0.9855,0.0007
5,0.9869,0.0005
6,0.9877,0.0007
7,0.9881,0.0001
8,0.9885,0.0003
9,0.9889,0.0002
10,0.9894,0.0004
11,0.9896,0.0007
12,0.9897,0.0004
13,0.9898,0.0005
14,0.9898,0.0004
15,0.9902,0.0003
16,0.9900,0.0002
17,0.9901,0.0002
18,0.9902,0.0003
19,0.9904,0.0002
20,0.9899,0.0004
21,0.9900,0.0004
22,0.9903,0.0003
23,0.9902,0.0004
24,0.9904,0.0005
25,0.9903,0.0003
26,0.9904,0.0002
27,0.9905,0.0002
28,0.9905,0.0003
29,0.9905,0.0003
30,0.9904,0.0001
31,0.9906,0.0001
32,0.9905,0.0004
33,0.9905,0.0003
34,0.9905,0.0006
35,0.9905,0.0004
36,0.9907,0.0005
37,0.9905,0.0006
38,0.9904,0.0005
39,0.9905,0.0005
40,0.9906,0.0005
41,0.9906,0.0007
42,0.9907,0.0006
43,0.9907,0.0005
44,0.9907,0.0008
45,0.9908,0.0007
46,0.9907,0.0006
47,0.9907,0.0005
48,0.9911,0.0003
49,0.9908,0.0005
50,0.9907,0.0006
