Round,Avg Accuracy,Std Accuracy
0,0.0840,0.0131
1,0.9274,0.0064
2,0.9807,0.0013
3,0.9841,0.0014
4,0.9857,0.0008
5,0.9867,0.0009
6,0.9877,0.0006
7,0.9879,0.0004
8,0.9881,0.0009
9,0.9886,0.0006
10,0.9888,0.0009
11,0.9890,0.0007
12,0.9892,0.0008
13,0.9894,0.0007
14,0.9895,0.0006
15,0.9893,0.0008
16,0.9895,0.0008
17,0.9895,0.0008
18,0.9895,0.0009
19,0.9898,0.0010
20,0.9898,0.0009
21,0.9900,0.0008
22,0.9898,0.0009
23,0.9899,0.0009
24,0.9898,0.0006
25,0.9899,0.0006
26,0.9896,0.0008
27,0.9901,0.0008
28,0.9898,0.0007
29,0.9900,0.0005
30,0.9902,0.0007
31,0.9903,0.0007
32,0.9904,0.0007
33,0.9903,0.0005
34,0.9899,0.0010
35,0.9901,0.0009
36,0.9903,0.0006
37,0.9901,0.0007
38,0.9901,0.0007
39,0.9901,0.0008
40,0.9903,0.0007
41,0.9902,0.0006
42,0.9904,0.0008
43,0.9903,0.0009
44,0.9903,0.0009
45,0.9902,0.0009
46,0.9903,0.0010
47,0.9903,0.0006
48,0.9904,0.0008
49,0.9901,0.0008
50,0.9901,0.0007
