Round,Accuracy
0,0.1427
1,0.5351
2,0.752
3,0.7722
4,0.7847
5,0.7937
6,0.7956
7,0.8055
8,0.8056
9,0.8115
10,0.8114
11,0.817
12,0.8104
13,0.811
14,0.8162
15,0.8152
16,0.8127
17,0.8144
18,0.8159
19,0.8103
20,0.8092
21,0.8103
22,0.8086
23,0.8102
24,0.813
25,0.8124
26,0.8083
27,0.8143
28,0.8135
29,0.8111
30,0.8093
31,0.8054
32,0.8076
33,0.8071
34,0.8067
35,0.8064
36,0.8051
37,0.8071
38,0.7999
39,0.7968
40,0.7949
41,0.8044
42,0.7938
43,0.7994
44,0.7959
45,0.7907
46,0.8012
47,0.7961
48,0.7962
49,0.7973
50,0.7997
