Round,Accuracy
0,0.1
1,0.6351
2,0.8466
3,0.8587
4,0.8597
5,0.8623
6,0.8616
7,0.8665
8,0.868
9,0.8705
10,0.8695
11,0.8696
12,0.8709
13,0.8703
14,0.8684
15,0.8681
16,0.8665
17,0.8688
18,0.8674
19,0.8665
20,0.864
21,0.8672
22,0.8639
23,0.8637
24,0.8635
25,0.8614
26,0.8633
27,0.8585
28,0.8571
29,0.8578
30,0.8581
31,0.8559
32,0.859
33,0.8591
34,0.8601
35,0.8608
36,0.8586
37,0.8581
38,0.8564
39,0.856
40,0.8577
41,0.8581
42,0.8579
43,0.8586
44,0.8562
45,0.8578
46,0.8576
47,0.8566
48,0.8573
49,0.854
50,0.8559
