Round,Accuracy
0,0.193
1,0.7551
2,0.8154
3,0.8403
4,0.8468
5,0.8497
6,0.8525
7,0.8507
8,0.8532
9,0.8549
10,0.8547
11,0.8536
12,0.8538
13,0.8553
14,0.8534
15,0.8546
16,0.856
17,0.8512
18,0.8547
19,0.8561
20,0.8543
21,0.8562
22,0.8544
23,0.8526
24,0.854
25,0.8551
26,0.8535
27,0.8574
28,0.8548
29,0.8536
30,0.8531
31,0.8523
32,0.8518
33,0.8506
34,0.8519
35,0.8505
36,0.8488
37,0.8513
38,0.8488
39,0.8475
40,0.8465
41,0.8471
42,0.8444
43,0.8453
44,0.8478
45,0.8446
46,0.8439
47,0.8428
48,0.8462
49,0.8432
50,0.8446
