Round,Accuracy
0,0.0974
1,0.9709
2,0.9751
3,0.9852
4,0.9876
5,0.9891
6,0.9898
7,0.9898
8,0.9896
9,0.9903
10,0.9907
11,0.9906
12,0.9909
13,0.9914
14,0.991
15,0.9916
16,0.9913
17,0.9915
18,0.9919
19,0.9919
20,0.9919
21,0.9921
22,0.9917
23,0.9918
24,0.9919
25,0.9922
26,0.9919
27,0.992
28,0.9921
29,0.992
30,0.9919
31,0.9923
32,0.9924
33,0.9924
34,0.9923
35,0.9921
36,0.9924
37,0.9925
38,0.9924
39,0.9926
40,0.9929
41,0.9925
42,0.992
43,0.9921
44,0.9923
45,0.9919
46,0.9925
47,0.9928
48,0.9929
49,0.9927
50,0.9926
