Round,Accuracy
0,0.0916
1,0.265
2,0.6626
3,0.6885
4,0.678
5,0.6824
6,0.6797
7,0.6721
8,0.6825
9,0.6904
10,0.6947
11,0.6826
12,0.6859
13,0.6726
14,0.6619
15,0.6642
16,0.6685
17,0.6836
18,0.6799
19,0.6647
20,0.668
21,0.6711
22,0.667
23,0.665
24,0.6686
25,0.6452
26,0.6679
27,0.6572
28,0.6756
29,0.6638
30,0.676
31,0.6601
32,0.6679
33,0.6643
34,0.6624
35,0.6419
36,0.6457
37,0.6567
38,0.6546
39,0.6514
40,0.6636
41,0.6529
42,0.6292
43,0.6823
44,0.6343
45,0.644
46,0.6782
47,0.6576
48,0.6346
49,0.6472
50,0.6723
