Round,Accuracy
0,0.0325
1,0.1449
2,0.4822
3,0.4822
4,0.4822
5,0.1854
6,0.2862
7,0.4826
8,0.4847
9,0.4849
10,0.4826
11,0.4819
12,0.4813
13,0.4822
14,0.4819
15,0.4759
16,0.4495
17,0.4815
18,0.4957
19,0.4972
20,0.5013
21,0.5065
22,0.5097
23,0.5146
24,0.4968
25,0.4858
26,0.4912
27,0.5191
28,0.5394
29,0.5161
30,0.5372
31,0.5043
32,0.531
33,0.532
34,0.5123
35,0.5239
36,0.5069
37,0.5155
38,0.5432
39,0.5391
40,0.5404
41,0.5359
42,0.5368
43,0.5387
44,0.5389
45,0.5351
46,0.5303
47,0.532
48,0.537
49,0.5303
50,0.5224
