Round,Accuracy
0,0.1146
1,0.2965
2,0.7445
3,0.8627
4,0.8985
5,0.9316
6,0.9556
7,0.9692
8,0.9764
9,0.9801
10,0.9832
11,0.9823
12,0.9809
13,0.979
14,0.9795
15,0.9807
16,0.9818
17,0.983
18,0.9838
19,0.984
20,0.9851
21,0.9859
22,0.9861
23,0.9862
24,0.9864
25,0.9866
26,0.9868
27,0.9872
28,0.9874
29,0.9878
30,0.9881
31,0.9884
32,0.9887
33,0.9892
34,0.9888
35,0.9882
36,0.988
37,0.9881
38,0.9882
39,0.9883
40,0.9885
41,0.9886
42,0.9885
43,0.9888
44,0.9889
45,0.9885
46,0.9882
47,0.9881
48,0.9883
49,0.9887
50,0.9889
