Round,Accuracy
0,0.0719
1,0.3102
2,0.7744
3,0.8134
4,0.8518
5,0.8986
6,0.9382
7,0.9642
8,0.9757
9,0.9814
10,0.9843
11,0.9844
12,0.9827
13,0.982
14,0.9815
15,0.9818
16,0.9821
17,0.9826
18,0.9819
19,0.9823
20,0.9834
21,0.9839
22,0.9841
23,0.9846
24,0.9857
25,0.986
26,0.9864
27,0.9871
28,0.9876
29,0.9877
30,0.9876
31,0.9874
32,0.9877
33,0.9875
34,0.987
35,0.9869
36,0.9869
37,0.9879
38,0.9878
39,0.9882
40,0.9881
41,0.9878
42,0.9874
43,0.9875
44,0.9879
45,0.9876
46,0.988
47,0.9878
48,0.9884
49,0.9885
50,0.9886
