Round,Accuracy
0,0.1014
1,0.7238
2,0.9035
3,0.9354
4,0.9696
5,0.9705
6,0.975
7,0.9753
8,0.9766
9,0.9705
10,0.9748
11,0.9795
12,0.9806
13,0.9831
14,0.9833
15,0.9795
16,0.9769
17,0.9792
18,0.9833
19,0.9823
20,0.9818
21,0.9813
22,0.9803
23,0.9744
24,0.9609
25,0.9631
26,0.9758
27,0.9771
28,0.9784
29,0.9825
30,0.9821
31,0.9802
32,0.9778
33,0.9781
34,0.9771
35,0.9811
36,0.983
37,0.9843
38,0.9843
39,0.9841
40,0.9839
41,0.9851
42,0.9847
43,0.9853
44,0.9832
45,0.9828
46,0.983
47,0.9827
48,0.9841
49,0.9848
50,0.9847
