Round,Accuracy
0,0.0996
1,0.1345
2,0.3893
3,0.4218
4,0.4306
5,0.4255
6,0.4174
7,0.4112
8,0.4077
9,0.4056
10,0.4029
11,0.4004
12,0.3994
13,0.397
14,0.3974
15,0.394
16,0.3925
17,0.3943
18,0.3922
19,0.3929
20,0.3928
21,0.391
22,0.3916
23,0.3907
24,0.3917
25,0.389
26,0.3901
27,0.3883
28,0.3883
29,0.3877
30,0.3884
31,0.3874
32,0.3879
33,0.3866
34,0.3864
35,0.3865
36,0.3856
37,0.3869
38,0.3858
39,0.3854
40,0.3845
41,0.3847
42,0.3839
43,0.385
44,0.3848
45,0.3852
46,0.3839
47,0.3836
48,0.3824
49,0.3825
50,0.3826
