Round,Accuracy
0,0.1
1,0.2039
2,0.3912
3,0.3844
4,0.3813
5,0.3758
6,0.3766
7,0.3758
8,0.3755
9,0.3755
10,0.3756
11,0.3762
12,0.3765
13,0.3735
14,0.375
15,0.3729
16,0.3734
17,0.3747
18,0.3744
19,0.3723
20,0.3722
21,0.3724
22,0.3715
23,0.3713
24,0.3715
25,0.3721
26,0.371
27,0.3697
28,0.3705
29,0.3703
30,0.3714
31,0.3708
32,0.3696
33,0.37
34,0.3702
35,0.3695
36,0.3697
37,0.3702
38,0.3684
39,0.3706
40,0.3702
41,0.3703
42,0.3703
43,0.3702
44,0.3701
45,0.3695
46,0.3688
47,0.3695
48,0.3684
49,0.3685
50,0.3685
