Round,Accuracy
0,0.1
1,0.1166
2,0.5123
3,0.6665
4,0.6952
5,0.7107
6,0.7264
7,0.7476
8,0.7667
9,0.7826
10,0.7963
11,0.8056
12,0.8143
13,0.8214
14,0.8283
15,0.8317
16,0.8343
17,0.8384
18,0.8407
19,0.8464
20,0.8496
21,0.8507
22,0.8515
23,0.8514
24,0.8538
25,0.8542
26,0.8551
27,0.8562
28,0.8578
29,0.8554
30,0.8564
31,0.8575
32,0.8592
33,0.8575
34,0.8588
35,0.8603
36,0.8597
37,0.8606
38,0.8615
39,0.8606
40,0.8631
41,0.8621
42,0.8622
43,0.8622
44,0.8628
45,0.8615
46,0.8626
47,0.8635
48,0.8645
49,0.8658
50,0.8648
