Round,Accuracy
0,0.1024
1,0.4822
2,0.4961
3,0.4856
4,0.492
5,0.4944
6,0.4404
7,0.4981
8,0.4146
9,0.4961
10,0.3297
11,0.5067
12,0.2712
13,0.5108
14,0.3578
15,0.5138
16,0.4215
17,0.5161
18,0.3985
19,0.5178
20,0.3166
21,0.5191
22,0.4146
23,0.5286
24,0.432
25,0.5286
26,0.4103
27,0.528
28,0.463
29,0.5295
30,0.4637
31,0.5178
32,0.4994
33,0.5288
34,0.4976
35,0.5391
36,0.4991
37,0.5411
38,0.4811
39,0.5471
40,0.491
41,0.5445
42,0.472
43,0.5475
44,0.4699
45,0.5394
46,0.4295
47,0.5411
48,0.4331
49,0.5376
50,0.54
