Round,Avg Accuracy,Std Accuracy
0,0.0333,0.0000
1,0.4822,0.0000
2,0.5058,0.0000
3,0.5120,0.0000
4,0.4789,0.0000
5,0.4996,0.0000
6,0.3196,0.0000
7,0.4918,0.0000
8,0.3056,0.0000
9,0.5155,0.0000
10,0.3768,0.0000
11,0.5112,0.0000
12,0.3673,0.0000
13,0.5135,0.0000
14,0.3957,0.0000
15,0.5157,0.0000
16,0.4411,0.0000
17,0.5269,0.0000
18,0.4632,0.0000
19,0.5277,0.0000
20,0.4865,0.0000
21,0.5320,0.0000
22,0.4914,0.0000
23,0.5338,0.0000
24,0.4953,0.0000
25,0.5351,0.0000
26,0.4925,0.0000
27,0.5344,0.0000
28,0.5039,0.0000
29,0.5357,0.0000
30,0.4895,0.0000
31,0.5381,0.0000
32,0.4443,0.0000
33,0.5346,0.0000
34,0.4535,0.0000
35,0.5387,0.0000
36,0.4669,0.0000
37,0.5329,0.0000
38,0.4763,0.0000
39,0.5361,0.0000
40,0.4798,0.0000
41,0.5449,0.0000
42,0.4832,0.0000
43,0.5400,0.0000
44,0.4920,0.0000
45,0.5428,0.0000
46,0.4970,0.0000
47,0.5454,0.0000
48,0.4916,0.0000
49,0.5439,0.0000
50,0.5123,0.0000
