Round,Avg Accuracy,Std Accuracy
0,0.1449,0.0000
1,0.4822,0.0000
2,0.3583,0.0000
3,0.4869,0.0000
4,0.1069,0.0000
5,0.5140,0.0000
6,0.1146,0.0000
7,0.5112,0.0000
8,0.1434,0.0000
9,0.5204,0.0000
10,0.1865,0.0000
11,0.5015,0.0000
12,0.2077,0.0000
13,0.5037,0.0000
14,0.2271,0.0000
15,0.5071,0.0000
16,0.2632,0.0000
17,0.4923,0.0000
18,0.2871,0.0000
19,0.5054,0.0000
20,0.3471,0.0000
21,0.5013,0.0000
22,0.4103,0.0000
23,0.5086,0.0000
24,0.3955,0.0000
25,0.5161,0.0000
26,0.3196,0.0000
27,0.5226,0.0000
28,0.2617,0.0000
29,0.5183,0.0000
30,0.2645,0.0000
31,0.5215,0.0000
32,0.2856,0.0000
33,0.5252,0.0000
34,0.3101,0.0000
35,0.5288,0.0000
36,0.3131,0.0000
37,0.5316,0.0000
38,0.3656,0.0000
39,0.5363,0.0000
40,0.3813,0.0000
41,0.5366,0.0000
42,0.3873,0.0000
43,0.5389,0.0000
44,0.3815,0.0000
45,0.5471,0.0000
46,0.3961,0.0000
47,0.5331,0.0000
48,0.4108,0.0000
49,0.5271,0.0000
50,0.3742,0.0000
