Round,Avg Accuracy,Std Accuracy
0,0.0863,0.0555
1,0.3254,0.2217
2,0.4823,0.0002
3,0.4828,0.0009
4,0.4870,0.0016
5,0.4913,0.0032
6,0.5038,0.0066
7,0.5132,0.0056
8,0.5076,0.0058
9,0.5039,0.0029
10,0.5163,0.0013
11,0.5235,0.0106
12,0.5329,0.0150
13,0.5378,0.0115
14,0.5276,0.0081
15,0.5161,0.0048
16,0.5186,0.0030
17,0.5238,0.0013
18,0.5387,0.0111
19,0.5498,0.0126
20,0.5510,0.0093
21,0.5542,0.0092
22,0.5566,0.0049
23,0.5507,0.0038
24,0.5478,0.0072
25,0.5526,0.0070
26,0.5596,0.0040
27,0.5612,0.0073
28,0.5621,0.0057
29,0.5563,0.0087
30,0.5495,0.0094
31,0.5468,0.0115
32,0.5477,0.0120
33,0.5531,0.0095
34,0.5542,0.0056
35,0.5540,0.0049
36,0.5525,0.0071
37,0.5482,0.0071
38,0.5462,0.0079
39,0.5427,0.0098
40,0.5401,0.0098
41,0.5397,0.0084
42,0.5402,0.0093
43,0.5401,0.0114
44,0.5411,0.0120
45,0.5428,0.0089
46,0.5378,0.0110
47,0.5401,0.0091
48,0.5356,0.0077
49,0.5378,0.0059
50,0.5380,0.0060
