Round,Avg Accuracy,Std Accuracy
0,0.2090,0.2020
1,0.4822,0.0000
2,0.4821,0.0004
3,0.4822,0.0000
4,0.4957,0.0050
5,0.4941,0.0049
6,0.5209,0.0162
7,0.5098,0.0018
8,0.5536,0.0071
9,0.5275,0.0119
10,0.5444,0.0197
11,0.5301,0.0032
12,0.5546,0.0006
13,0.5438,0.0041
14,0.5585,0.0029
15,0.5535,0.0025
16,0.5681,0.0016
17,0.5608,0.0050
18,0.5652,0.0054
19,0.5590,0.0085
20,0.5603,0.0083
21,0.5442,0.0354
22,0.5530,0.0095
23,0.5708,0.0048
24,0.5554,0.0134
25,0.5615,0.0095
26,0.5496,0.0185
27,0.5542,0.0189
28,0.5594,0.0089
29,0.5601,0.0146
30,0.5613,0.0089
31,0.5584,0.0148
32,0.5633,0.0046
33,0.5598,0.0020
34,0.5586,0.0060
35,0.5592,0.0011
36,0.5574,0.0084
37,0.5563,0.0041
38,0.5544,0.0105
39,0.5620,0.0026
40,0.5614,0.0049
41,0.5614,0.0062
42,0.5588,0.0059
43,0.5470,0.0150
44,0.5629,0.0036
45,0.5553,0.0065
46,0.5628,0.0081
47,0.5615,0.0054
48,0.5581,0.0098
49,0.5589,0.0062
50,0.5623,0.0049
