Round,Avg Accuracy,Std Accuracy
0,0.0150,0.0138
1,0.4822,0.0000
2,0.1126,0.0141
3,0.4826,0.0006
4,0.1344,0.0148
5,0.4896,0.0104
6,0.2206,0.1021
7,0.4895,0.0103
8,0.2548,0.1510
9,0.5031,0.0296
10,0.2438,0.1436
11,0.5101,0.0105
12,0.1785,0.0350
13,0.5104,0.0087
14,0.2025,0.0695
15,0.4967,0.0113
16,0.2267,0.0725
17,0.5025,0.0183
18,0.3163,0.0530
19,0.5182,0.0192
20,0.2493,0.0864
21,0.5326,0.0222
22,0.2212,0.0389
23,0.5357,0.0266
24,0.2587,0.0211
25,0.5378,0.0177
26,0.2802,0.0185
27,0.5398,0.0180
28,0.3095,0.0226
29,0.5449,0.0173
30,0.3040,0.0174
31,0.5434,0.0069
32,0.3044,0.0406
33,0.5431,0.0076
34,0.3179,0.0382
35,0.5443,0.0067
36,0.3122,0.0267
37,0.5379,0.0068
38,0.3088,0.0202
39,0.5408,0.0029
40,0.3198,0.0160
41,0.5424,0.0016
42,0.3488,0.0082
43,0.5378,0.0019
44,0.3497,0.0163
45,0.5364,0.0023
46,0.3478,0.0053
47,0.5328,0.0137
48,0.3294,0.0117
49,0.5266,0.0115
50,0.3361,0.0055
