Round,Accuracy
0,0.1006
1,0.1
2,0.0972
3,0.0999
4,0.0991
5,0.0978
6,0.1144
7,0.0999
8,0.1092
9,0.1
10,0.1048
11,0.1219
12,0.1155
13,0.1392
14,0.1449
15,0.1445
16,0.1422
17,0.105
18,0.1173
19,0.1298
20,0.1417
21,0.1371
22,0.1398
23,0.1358
24,0.1488
25,0.1385
26,0.1466
27,0.1373
28,0.1497
29,0.1348
30,0.1384
31,0.1633
32,0.165
33,0.1532
34,0.1645
35,0.1722
36,0.1524
37,0.1724
38,0.1634
39,0.1493
40,0.16
41,0.1385
42,0.1876
43,0.1609
44,0.1866
45,0.1854
46,0.1767
47,0.1862
48,0.1726
49,0.1695
50,0.1976
