Round,Avg Accuracy,Std Accuracy
0,0.1053,0.0000
1,0.1722,0.0000
2,0.5730,0.0000
3,0.6216,0.0000
4,0.6439,0.0000
5,0.6564,0.0000
6,0.6639,0.0000
7,0.6710,0.0000
8,0.6751,0.0000
9,0.6767,0.0000
10,0.6766,0.0000
11,0.6810,0.0000
12,0.6831,0.0000
13,0.6797,0.0000
14,0.6813,0.0000
15,0.6866,0.0000
16,0.6852,0.0000
17,0.6880,0.0000
18,0.6906,0.0000
19,0.6923,0.0000
20,0.6981,0.0000
21,0.6978,0.0000
22,0.6972,0.0000
23,0.6959,0.0000
24,0.6950,0.0000
25,0.6946,0.0000
26,0.6987,0.0000
27,0.6965,0.0000
28,0.6969,0.0000
29,0.6990,0.0000
30,0.6965,0.0000
31,0.6973,0.0000
32,0.7007,0.0000
33,0.7014,0.0000
34,0.7000,0.0000
35,0.7009,0.0000
36,0.7003,0.0000
37,0.6952,0.0000
38,0.6986,0.0000
39,0.7014,0.0000
40,0.7017,0.0000
41,0.6974,0.0000
42,0.6970,0.0000
43,0.6955,0.0000
44,0.6992,0.0000
45,0.6975,0.0000
46,0.7016,0.0000
47,0.6979,0.0000
48,0.7009,0.0000
49,0.7020,0.0000
50,0.6987,0.0000
