Round,Avg Accuracy,Std Accuracy
0,0.0995,0.0007
1,0.2642,0.0240
2,0.4996,0.0028
3,0.5584,0.0030
4,0.5904,0.0041
5,0.6066,0.0047
6,0.6231,0.0071
7,0.6327,0.0077
8,0.6439,0.0059
9,0.6497,0.0067
10,0.6546,0.0081
11,0.6619,0.0060
12,0.6658,0.0078
13,0.6688,0.0099
14,0.6728,0.0067
15,0.6771,0.0074
16,0.6797,0.0068
17,0.6807,0.0060
18,0.6852,0.0051
19,0.6855,0.0066
20,0.6886,0.0039
21,0.6909,0.0052
22,0.6906,0.0045
23,0.6926,0.0063
24,0.6935,0.0038
25,0.6958,0.0048
26,0.6963,0.0062
27,0.6978,0.0034
28,0.6987,0.0056
29,0.7003,0.0025
30,0.7028,0.0027
31,0.7013,0.0037
32,0.7021,0.0038
33,0.7024,0.0027
34,0.7035,0.0015
35,0.7058,0.0040
36,0.7061,0.0036
37,0.7041,0.0040
38,0.7067,0.0034
39,0.7051,0.0030
40,0.7042,0.0041
41,0.7064,0.0034
42,0.7087,0.0052
43,0.7072,0.0041
44,0.7055,0.0027
45,0.7101,0.0060
46,0.7096,0.0033
47,0.7108,0.0038
48,0.7105,0.0052
49,0.7122,0.0035
50,0.7101,0.0039
