Round,Avg Accuracy,Std Accuracy
0,0.0990,0.0017
1,0.3223,0.0257
2,0.4284,0.0106
3,0.4521,0.0100
4,0.4701,0.0031
5,0.4734,0.0026
6,0.4766,0.0042
7,0.4751,0.0022
8,0.4762,0.0038
9,0.4771,0.0063
10,0.4788,0.0059
11,0.4759,0.0056
12,0.4765,0.0040
13,0.4779,0.0064
14,0.4765,0.0055
15,0.4757,0.0068
16,0.4759,0.0053
17,0.4744,0.0041
18,0.4731,0.0045
19,0.4700,0.0020
20,0.4717,0.0054
21,0.4700,0.0054
22,0.4693,0.0045
23,0.4691,0.0035
24,0.4687,0.0073
25,0.4670,0.0039
26,0.4699,0.0060
27,0.4648,0.0061
28,0.4665,0.0035
29,0.4664,0.0028
30,0.4674,0.0077
31,0.4657,0.0072
32,0.4669,0.0058
33,0.4656,0.0063
34,0.4709,0.0047
35,0.4629,0.0080
36,0.4650,0.0054
37,0.4646,0.0039
38,0.4651,0.0006
39,0.4636,0.0060
40,0.4645,0.0044
41,0.4621,0.0026
42,0.4604,0.0039
43,0.4627,0.0026
44,0.4568,0.0045
45,0.4614,0.0060
46,0.4597,0.0010
47,0.4624,0.0027
48,0.4631,0.0038
49,0.4638,0.0008
50,0.4614,0.0007
