Round,Avg Accuracy,Std Accuracy
0,0.1008,0.0016
1,0.3026,0.0132
2,0.5135,0.0043
3,0.5743,0.0063
4,0.6032,0.0051
5,0.6216,0.0063
6,0.6340,0.0051
7,0.6479,0.0071
8,0.6554,0.0056
9,0.6627,0.0039
10,0.6657,0.0038
11,0.6714,0.0032
12,0.6761,0.0058
13,0.6770,0.0078
14,0.6812,0.0053
15,0.6856,0.0068
16,0.6892,0.0065
17,0.6916,0.0066
18,0.6921,0.0051
19,0.6932,0.0068
20,0.6963,0.0085
21,0.6985,0.0067
22,0.7023,0.0058
23,0.7007,0.0043
24,0.7014,0.0058
25,0.7041,0.0043
26,0.7051,0.0068
27,0.7070,0.0070
28,0.7080,0.0052
29,0.7070,0.0057
30,0.7089,0.0054
31,0.7078,0.0063
32,0.7076,0.0038
33,0.7112,0.0048
34,0.7108,0.0055
35,0.7113,0.0061
36,0.7113,0.0047
37,0.7124,0.0049
38,0.7123,0.0056
39,0.7139,0.0036
40,0.7141,0.0016
41,0.7125,0.0053
42,0.7163,0.0068
43,0.7171,0.0053
44,0.7168,0.0046
45,0.7150,0.0067
46,0.7157,0.0033
47,0.7165,0.0052
48,0.7140,0.0064
49,0.7168,0.0058
50,0.7172,0.0058
