Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1817,0.0000
2,0.5734,0.0000
3,0.6289,0.0000
4,0.6531,0.0000
5,0.6693,0.0000
6,0.6768,0.0000
7,0.6844,0.0000
8,0.6880,0.0000
9,0.6916,0.0000
10,0.6888,0.0000
11,0.6958,0.0000
12,0.6972,0.0000
13,0.6995,0.0000
14,0.6994,0.0000
15,0.7036,0.0000
16,0.7038,0.0000
17,0.7021,0.0000
18,0.7041,0.0000
19,0.7032,0.0000
20,0.7086,0.0000
21,0.7115,0.0000
22,0.7068,0.0000
23,0.7064,0.0000
24,0.7083,0.0000
25,0.7132,0.0000
26,0.7137,0.0000
27,0.7115,0.0000
28,0.7111,0.0000
29,0.7144,0.0000
30,0.7124,0.0000
31,0.7105,0.0000
32,0.7122,0.0000
33,0.7172,0.0000
34,0.7159,0.0000
35,0.7157,0.0000
36,0.7156,0.0000
37,0.7168,0.0000
38,0.7158,0.0000
39,0.7175,0.0000
40,0.7170,0.0000
41,0.7174,0.0000
42,0.7165,0.0000
43,0.7171,0.0000
44,0.7177,0.0000
45,0.7163,0.0000
46,0.7185,0.0000
47,0.7163,0.0000
48,0.7202,0.0000
49,0.7203,0.0000
50,0.7209,0.0000
