Round,Avg Accuracy,Std Accuracy
0,0.1018,0.0032
1,0.1501,0.0341
2,0.2957,0.0305
3,0.3474,0.0064
4,0.3755,0.0052
5,0.3985,0.0076
6,0.4224,0.0072
7,0.4416,0.0090
8,0.4628,0.0125
9,0.4813,0.0162
10,0.5011,0.0151
11,0.5140,0.0087
12,0.5267,0.0051
13,0.5362,0.0108
14,0.5467,0.0145
15,0.5570,0.0154
16,0.5672,0.0128
17,0.5755,0.0107
18,0.5843,0.0088
19,0.5905,0.0092
20,0.6005,0.0090
21,0.6076,0.0095
22,0.6134,0.0115
23,0.6182,0.0123
24,0.6252,0.0110
25,0.6317,0.0078
26,0.6360,0.0073
27,0.6393,0.0071
28,0.6437,0.0069
29,0.6460,0.0051
30,0.6475,0.0043
31,0.6501,0.0048
32,0.6538,0.0045
33,0.6552,0.0021
34,0.6569,0.0018
35,0.6591,0.0028
36,0.6617,0.0041
37,0.6634,0.0051
38,0.6662,0.0058
39,0.6688,0.0061
40,0.6707,0.0061
41,0.6733,0.0069
42,0.6741,0.0070
43,0.6754,0.0063
44,0.6757,0.0064
45,0.6752,0.0073
46,0.6765,0.0074
47,0.6775,0.0080
48,0.6787,0.0072
49,0.6802,0.0072
50,0.6824,0.0068
