Round,Avg Accuracy,Std Accuracy
0,0.1008,0.0011
1,0.2174,0.0377
2,0.3905,0.0288
3,0.4676,0.0130
4,0.5094,0.0071
5,0.5369,0.0063
6,0.5580,0.0055
7,0.5707,0.0060
8,0.5840,0.0041
9,0.5928,0.0018
10,0.5999,0.0009
11,0.6087,0.0006
12,0.6160,0.0011
13,0.6218,0.0036
14,0.6269,0.0053
15,0.6335,0.0046
16,0.6377,0.0046
17,0.6429,0.0048
18,0.6468,0.0051
19,0.6502,0.0048
20,0.6531,0.0043
21,0.6562,0.0070
22,0.6602,0.0057
23,0.6627,0.0064
24,0.6653,0.0059
25,0.6656,0.0061
26,0.6674,0.0064
27,0.6696,0.0049
28,0.6710,0.0046
29,0.6718,0.0054
30,0.6733,0.0046
31,0.6759,0.0049
32,0.6768,0.0051
33,0.6776,0.0054
34,0.6797,0.0059
35,0.6802,0.0043
36,0.6814,0.0047
37,0.6835,0.0053
38,0.6849,0.0070
39,0.6856,0.0071
40,0.6863,0.0060
41,0.6869,0.0052
42,0.6880,0.0058
43,0.6886,0.0044
44,0.6906,0.0027
45,0.6910,0.0051
46,0.6912,0.0039
47,0.6915,0.0033
48,0.6930,0.0038
49,0.6948,0.0052
50,0.6940,0.0038
