Round,Avg Accuracy,Std Accuracy
0,0.1000,0.0000
1,0.1898,0.0000
2,0.5650,0.0000
3,0.6174,0.0000
4,0.6334,0.0000
5,0.6530,0.0000
6,0.6648,0.0000
7,0.6756,0.0000
8,0.6811,0.0000
9,0.6832,0.0000
10,0.6872,0.0000
11,0.6908,0.0000
12,0.6941,0.0000
13,0.6954,0.0000
14,0.6964,0.0000
15,0.6982,0.0000
16,0.6997,0.0000
17,0.7059,0.0000
18,0.7001,0.0000
19,0.7049,0.0000
20,0.7059,0.0000
21,0.7047,0.0000
22,0.7086,0.0000
23,0.7087,0.0000
24,0.7078,0.0000
25,0.7088,0.0000
26,0.7128,0.0000
27,0.7119,0.0000
28,0.7127,0.0000
29,0.7138,0.0000
30,0.7121,0.0000
31,0.7113,0.0000
32,0.7133,0.0000
33,0.7128,0.0000
34,0.7151,0.0000
35,0.7160,0.0000
36,0.7130,0.0000
37,0.7129,0.0000
38,0.7169,0.0000
39,0.7157,0.0000
40,0.7157,0.0000
41,0.7173,0.0000
42,0.7167,0.0000
43,0.7202,0.0000
44,0.7179,0.0000
45,0.7170,0.0000
46,0.7179,0.0000
47,0.7174,0.0000
48,0.7167,0.0000
49,0.7156,0.0000
50,0.7151,0.0000
