Round,Accuracy
0,0.1
1,0.1
2,0.136
3,0.197
4,0.2292
5,0.2309
6,0.2433
7,0.2439
8,0.2552
9,0.25
10,0.256
11,0.2484
12,0.2532
13,0.2468
14,0.2471
15,0.2371
16,0.2314
17,0.231
18,0.2335
19,0.2408
20,0.2371
21,0.2373
22,0.2324
23,0.2446
24,0.2448
25,0.2469
26,0.2454
27,0.255
28,0.2501
29,0.2492
30,0.2495
31,0.2522
32,0.2511
33,0.2526
34,0.2452
35,0.2491
36,0.2549
37,0.2456
38,0.255
39,0.2507
40,0.2635
41,0.244
42,0.2636
43,0.2508
44,0.2554
45,0.2552
46,0.2584
47,0.2588
48,0.2612
49,0.2603
50,0.2608
