Round,Accuracy
0,0.7649
1,0.7649
2,0.7649
3,0.7691
4,0.7797
5,0.7933
6,0.8006
7,0.8056
8,0.8099
9,0.8076
10,0.8167
11,0.8076
12,0.8216
13,0.8104
14,0.8217
15,0.8216
16,0.8219
17,0.8294
18,0.824
19,0.8314
20,0.8248
21,0.8342
22,0.8299
23,0.8329
24,0.832
25,0.8313
26,0.8389
27,0.8305
28,0.8348
29,0.8365
30,0.8365
31,0.8326
32,0.8369
33,0.8325
34,0.8439
35,0.826
36,0.8451
37,0.8328
38,0.8475
39,0.8156
40,0.8509
41,0.8093
42,0.8509
43,0.7995
44,0.8518
45,0.7981
46,0.846
47,0.8007
48,0.846
49,0.8039
50,0.8488
