Round,Accuracy
0,0.2383
1,0.7649
2,0.7649
3,0.7691
4,0.778
5,0.7946
6,0.8039
7,0.8064
8,0.8062
9,0.8159
10,0.8067
11,0.8224
12,0.8116
13,0.8247
14,0.8135
15,0.8262
16,0.8211
17,0.8216
18,0.8288
19,0.8253
20,0.8293
21,0.8296
22,0.8322
23,0.8383
24,0.8242
25,0.8478
26,0.8136
27,0.8548
28,0.8133
29,0.8518
30,0.8079
31,0.8524
32,0.8076
33,0.8521
34,0.8053
35,0.8506
36,0.7989
37,0.8501
38,0.8019
39,0.8485
40,0.8029
41,0.8477
42,0.8009
43,0.8454
44,0.8002
45,0.8455
46,0.8007
47,0.8446
48,0.8009
49,0.8448
50,0.8042
