Round,Accuracy
0,0.1002
1,0.8118
2,0.8535
3,0.8697
4,0.8781
5,0.8823
6,0.8851
7,0.8874
8,0.8918
9,0.8908
10,0.8914
11,0.8934
12,0.8924
13,0.892
14,0.8916
15,0.8925
16,0.8924
17,0.8913
18,0.8922
19,0.8922
20,0.893
21,0.8938
22,0.8938
23,0.894
24,0.8941
25,0.8941
26,0.8942
27,0.8948
28,0.8966
29,0.8961
30,0.8955
31,0.8944
32,0.8963
33,0.8951
34,0.8963
35,0.8956
36,0.8951
37,0.8965
38,0.8975
39,0.8963
40,0.8971
41,0.8971
42,0.8978
43,0.8978
44,0.8972
45,0.8977
46,0.8966
47,0.8982
48,0.8975
49,0.897
50,0.8951
