Round,Accuracy
0,0.1
1,0.8179
2,0.8668
3,0.8797
4,0.8845
5,0.8876
6,0.8867
7,0.8887
8,0.8887
9,0.8905
10,0.8922
11,0.8914
12,0.8922
13,0.8941
14,0.8936
15,0.8929
16,0.8944
17,0.8934
18,0.8953
19,0.8939
20,0.894
21,0.8939
22,0.8956
23,0.8938
24,0.894
25,0.8939
26,0.894
27,0.8949
28,0.8936
29,0.8926
30,0.8929
31,0.8946
32,0.8945
33,0.893
34,0.8934
35,0.8937
36,0.8943
37,0.8941
38,0.8946
39,0.8942
40,0.8934
41,0.8946
42,0.8938
43,0.8936
44,0.8938
45,0.8945
46,0.8938
47,0.8928
48,0.8934
49,0.8916
50,0.8911
