Round,Accuracy
0,0.1107
1,0.1959
2,0.7396
3,0.8109
4,0.8217
5,0.8249
6,0.8255
7,0.8258
8,0.8268
9,0.8265
10,0.8239
11,0.8253
12,0.8232
13,0.8267
14,0.8269
15,0.8203
16,0.8185
17,0.8218
18,0.8188
19,0.8161
20,0.8152
21,0.814
22,0.8171
23,0.8129
24,0.8087
25,0.8151
26,0.8111
27,0.813
28,0.8084
29,0.8118
30,0.7991
31,0.8045
32,0.8079
33,0.8059
34,0.8024
35,0.8028
36,0.8052
37,0.8031
38,0.8015
39,0.7977
40,0.7846
41,0.7885
42,0.7867
43,0.7859
44,0.7839
45,0.7893
46,0.7843
47,0.7808
48,0.7782
49,0.784
50,0.7814
