Round,Accuracy
0,0.1955
1,0.1961
2,0.6974
3,0.788
4,0.8
5,0.8055
6,0.7983
7,0.8053
8,0.808
9,0.8116
10,0.8057
11,0.8121
12,0.8142
13,0.8131
14,0.8143
15,0.8099
16,0.8095
17,0.8116
18,0.8076
19,0.8065
20,0.8038
21,0.8034
22,0.7976
23,0.7956
24,0.7954
25,0.7907
26,0.7916
27,0.7965
28,0.7981
29,0.7947
30,0.7951
31,0.8009
32,0.7989
33,0.795
34,0.8
35,0.7923
36,0.8021
37,0.7897
38,0.7871
39,0.7873
40,0.779
41,0.7812
42,0.7769
43,0.7714
44,0.773
45,0.7701
46,0.7664
47,0.7702
48,0.7638
49,0.7648
50,0.7579
